date,device_type,traffic_source,region,product_category,sessions,orders,add_to_cart,checkout_start,revenue,bounce_rate
2026-03-24,tablet,direct,west,sports,478,19,54,33,1600.16,0.352
2026-03-24,tablet,direct,east,electronics,546,22,63,39,1880.02,0.476
2026-03-24,tablet,direct,east,apparel,612,25,67,39,2589.57,0.345
2026-03-24,tablet,direct,east,home,468,18,51,31,1631.74,0.384
2026-03-24,tablet,direct,east,sports,548,22,60,34,2013.9,0.467
2026-03-24,tablet,direct,midwest,electronics,461,19,57,32,1716.37,0.462
2026-03-24,tablet,direct,midwest,apparel,492,21,62,37,1711.42,0.469
2026-03-24,tablet,direct,midwest,home,567,20,65,38,1819.01,0.41
2026-03-24,tablet,direct,midwest,sports,493,19,58,37,1373.41,0.35
2026-03-24,tablet,direct,south,electronics,501,20,60,33,1538.61,0.313
2026-03-24,tablet,direct,south,apparel,609,25,68,38,1663.57,0.441
2026-03-24,tablet,direct,south,home,411,16,52,30,1129.25,0.439
2026-03-24,tablet,direct,south,sports,401,17,49,29,1216.19,0.399
2026-03-25,mobile,organic,west,electronics,476,15,44,25,1502.45,0.451
2026-03-25,mobile,organic,west,apparel,459,13,41,23,1304.62,0.364
2026-03-25,mobile,organic,west,home,543,17,47,28,1720.4,0.36
2026-03-25,mobile,organic,west,sports,467,14,41,23,818.7,0.367
2026-03-25,mobile,organic,east,electronics,631,20,57,33,1684.51,0.399
2026-03-25,mobile,organic,east,apparel,542,17,45,27,818.02,0.441
2026-03-25,mobile,organic,east,home,387,12,32,19,1124.09,0.495
2026-03-25,mobile,organic,east,sports,376,12,33,19,1156.77,0.408
2026-03-25,mobile,organic,midwest,electronics,557,16,48,30,1716.5,0.418
2026-03-25,mobile,organic,midwest,apparel,277,8,24,14,720.36,0.396
2026-03-25,mobile,organic,midwest,home,567,17,53,34,1212.17,0.374
2026-03-25,mobile,organic,midwest,sports,532,16,46,29,1537.03,0.519
2026-03-25,mobile,organic,south,electronics,513,15,46,27,1244.27,0.419
2026-03-25,mobile,organic,south,apparel,425,13,35,20,1081.82,0.307
2026-03-25,mobile,organic,south,home,561,16,51,28,1262.82,0.446
2026-03-25,mobile,organic,south,sports,675,21,54,33,1711.95,0.423
2026-03-25,mobile,paid_social,west,electronics,544,15,48,28,1549.91,0.456
2026-03-25,mobile,paid_social,west,apparel,369,12,33,18,1030.04,0.472
2026-03-25,mobile,paid_social,west,home,402,13,33,19,921.14,0.489
2026-03-25,mobile,paid_social,west,sports,460,13,42,26,1235.17,0.406
2026-03-25,mobile,paid_social,east,electronics,520,16,50,31,1619.91,0.46
2026-03-25,mobile,paid_social,east,apparel,541,16,50,30,1663.21,0.46
2026-03-25,mobile,paid_social,east,home,544,15,48,27,1331.78,0.399
2026-03-25,mobile,paid_social,east,sports,477,15,41,24,933.13,0.378
2026-03-25,mobile,paid_social,midwest,electronics,552,16,52,32,1295.62,0.57
2026-03-25,mobile,paid_social,midwest,apparel,599,18,55,33,1320.29,0.367
2026-03-25,mobile,paid_social,midwest,home,579,17,51,29,1254.22,0.414
2026-03-25,mobile,paid_social,midwest,sports,531,14,47,27,1484.5,0.567
2026-03-25,mobile,paid_social,south,electronics,471,13,42,24,1489.41,0.503
2026-03-25,mobile,paid_social,south,apparel,569,17,52,31,1506.54,0.342
2026-03-25,mobile,paid_social,south,home,584,18,52,30,1315.72,0.436
2026-03-25,mobile,paid_social,south,sports,360,11,30,16,1235.61,0.377
2026-03-25,mobile,paid_search,west,electronics,442,14,43,23,989.2,0.376
2026-03-25,mobile,paid_search,west,apparel,574,19,48,30,1412.93,0.437
2026-03-25,mobile,paid_search,west,home,398,12,35,20,1089.29,0.37
2026-03-25,mobile,paid_search,west,sports,429,14,41,24,1295.77,0.458
2026-03-25,mobile,paid_search,east,electronics,566,17,48,27,1936.8,0.445
2026-03-25,mobile,paid_search,east,apparel,537,17,44,28,1567.19,0.456
2026-03-25,mobile,paid_search,east,home,358,11,31,17,777.63,0.357
2026-03-25,mobile,paid_search,east,sports,397,12,34,20,1321.68,0.414
2026-03-25,mobile,paid_search,midwest,electronics,320,10,30,17,1079.4,0.443
2026-03-25,mobile,paid_search,midwest,apparel,352,11,32,20,1235.24,0.465
2026-03-25,mobile,paid_search,midwest,home,535,17,47,26,1455.58,0.438
2026-03-25,mobile,paid_search,midwest,sports,403,13,37,20,1371.34,0.405
2026-03-25,mobile,paid_search,south,electronics,437,14,39,25,1010.89,0.333
2026-03-25,mobile,paid_search,south,apparel,477,15,40,22,1326.51,0.347
2026-03-25,mobile,paid_search,south,home,524,16,48,26,1671.56,0.411
2026-03-25,mobile,paid_search,south,sports,561,18,47,29,1145.23,0.351
2026-03-25,mobile,email,west,electronics,657,22,64,37,1903.8,0.446
2026-03-25,mobile,email,west,apparel,499,15,42,25,1034.96,0.365
2026-03-25,mobile,email,west,home,531,16,49,28,1220.5,0.441
2026-03-25,mobile,email,west,sports,435,13,37,21,1450.63,0.351
2026-03-25,mobile,email,east,electronics,603,20,58,40,2129.44,0.466
2026-03-25,mobile,email,east,apparel,395,11,36,19,1036.55,0.313
2026-03-25,mobile,email,east,home,592,18,53,30,1017.4,0.482
2026-03-25,mobile,email,east,sports,606,19,56,32,1697.22,0.458
2026-03-25,mobile,email,midwest,electronics,544,18,50,30,1324.42,0.396
2026-03-25,mobile,email,midwest,apparel,564,16,53,31,1163.53,0.365
2026-03-25,mobile,email,midwest,home,553,17,53,29,1297.57,0.415
2026-03-25,mobile,email,midwest,sports,439,14,39,23,1506.3,0.355
2026-03-25,mobile,email,south,electronics,527,16,48,29,1123.14,0.375
2026-03-25,mobile,email,south,apparel,540,17,47,29,1631.59,0.394
2026-03-25,mobile,email,south,home,431,12,38,21,1037.9,0.481
2026-03-25,mobile,email,south,sports,471,14,46,29,1029.43,0.427
2026-03-25,mobile,direct,west,electronics,526,17,51,30,1505.49,0.454
2026-03-25,mobile,direct,west,apparel,595,19,54,29,1475.88,0.461
2026-03-25,mobile,direct,west,home,520,17,50,28,1735.17,0.403
2026-03-25,mobile,direct,west,sports,574,18,56,33,1357.06,0.441
2026-03-25,mobile,direct,east,electronics,525,17,48,32,1416.59,0.415
2026-03-25,mobile,direct,east,apparel,451,14,40,24,1204.11,0.39
2026-03-25,mobile,direct,east,home,429,13,40,25,1089.99,0.373
2026-03-25,mobile,direct,east,sports,493,17,46,28,1690.48,0.497
2026-03-25,mobile,direct,midwest,electronics,407,12,35,21,1048.82,0.458
2026-03-25,mobile,direct,midwest,apparel,459,15,40,24,1543.97,0.476
2026-03-25,mobile,direct,midwest,home,528,17,51,31,1258.94,0.449
2026-03-25,mobile,direct,midwest,sports,497,14,45,27,1432.85,0.382
2026-03-25,mobile,direct,south,electronics,379,12,34,20,1023.73,0.367
2026-03-25,mobile,direct,south,apparel,488,15,46,28,1212.45,0.506
2026-03-25,mobile,direct,south,home,478,15,42,27,1294.54,0.426
2026-03-25,mobile,direct,south,sports,488,15,46,28,1281.32,0.505
2026-03-25,desktop,organic,west,electronics,569,30,81,47,2736.01,0.45
2026-03-25,desktop,organic,west,apparel,608,31,91,51,2012.46,0.389
2026-03-25,desktop,organic,west,home,529,30,77,44,1749.08,0.431
2026-03-25,desktop,organic,west,sports,441,26,69,41,1959.97,0.345
2026-03-25,desktop,organic,east,electronics,390,20,57,32,1813.13,0.446
2026-03-25,desktop,organic,east,apparel,463,27,65,39,2206.48,0.392
2026-03-25,desktop,organic,east,home,444,24,67,39,1572.46,0.339
2026-03-25,desktop,organic,east,sports,476,25,72,42,1929.06,0.409
2026-03-25,desktop,organic,midwest,electronics,431,25,63,37,1853.58,0.383
2026-03-25,desktop,organic,midwest,apparel,501,27,75,44,2003.48,0.44
2026-03-25,desktop,organic,midwest,home,664,34,104,62,3231.0,0.455
2026-03-25,desktop,organic,midwest,sports,516,28,77,44,2339.32,0.356
2026-03-25,desktop,organic,south,electronics,452,26,69,43,2783.16,0.411
2026-03-25,desktop,organic,south,apparel,516,27,76,43,2636.48,0.43
2026-03-25,desktop,organic,south,home,647,37,95,59,2975.68,0.481
2026-03-25,desktop,organic,south,sports,461,24,68,39,1737.51,0.391
2026-03-25,desktop,paid_social,west,electronics,568,34,81,51,2646.37,0.437
2026-03-25,desktop,paid_social,west,apparel,367,20,50,30,1777.18,0.43
2026-03-25,desktop,paid_social,west,home,441,24,69,40,2281.87,0.415
2026-03-25,desktop,paid_social,west,sports,542,29,84,51,2291.91,0.358
2026-03-25,desktop,paid_social,east,electronics,522,30,81,49,2531.02,0.457
2026-03-25,desktop,paid_social,east,apparel,485,26,78,45,2556.89,0.475
2026-03-25,desktop,paid_social,east,home,545,28,84,49,2171.68,0.427
2026-03-25,desktop,paid_social,east,sports,561,30,85,50,3073.74,0.407
2026-03-25,desktop,paid_social,midwest,electronics,401,20,62,35,1900.62,0.353
2026-03-25,desktop,paid_social,midwest,apparel,456,23,71,43,2071.83,0.366
2026-03-25,desktop,paid_social,midwest,home,440,24,62,36,2586.09,0.411
2026-03-25,desktop,paid_social,midwest,sports,380,20,56,37,2199.7,0.457
2026-03-25,desktop,paid_social,south,electronics,472,27,68,42,2670.83,0.412
2026-03-25,desktop,paid_social,south,apparel,591,31,85,53,2595.36,0.45
2026-03-25,desktop,paid_social,south,home,645,34,98,63,3231.05,0.385
2026-03-25,desktop,paid_social,south,sports,423,22,62,37,1895.88,0.434
2026-03-25,desktop,paid_search,west,electronics,432,23,59,35,2360.53,0.349
2026-03-25,desktop,paid_search,west,apparel,538,28,86,52,2549.98,0.423
2026-03-25,desktop,paid_search,west,home,606,33,90,54,2622.4,0.428
2026-03-25,desktop,paid_search,west,sports,466,24,72,43,2423.02,0.399
2026-03-25,desktop,paid_search,east,electronics,341,18,48,29,1078.05,0.371
2026-03-25,desktop,paid_search,east,apparel,471,27,68,40,2529.89,0.494
2026-03-25,desktop,paid_search,east,home,562,32,90,50,2892.65,0.462
2026-03-25,desktop,paid_search,east,sports,423,22,62,38,1847.14,0.404
2026-03-25,desktop,paid_search,midwest,electronics,397,21,59,35,1424.97,0.429
2026-03-25,desktop,paid_search,midwest,apparel,464,23,66,37,1883.79,0.426
2026-03-25,desktop,paid_search,midwest,home,521,29,77,48,2272.63,0.443
2026-03-25,desktop,paid_search,midwest,sports,486,27,74,45,2292.01,0.461
2026-03-25,desktop,paid_search,south,electronics,434,21,63,39,1736.31,0.425
2026-03-25,desktop,paid_search,south,apparel,415,22,60,34,1737.18,0.442
2026-03-25,desktop,paid_search,south,home,544,30,77,46,2461.45,0.343
2026-03-25,desktop,paid_search,south,sports,501,27,79,47,2072.53,0.466
2026-03-25,desktop,email,west,electronics,322,17,45,25,1578.83,0.356
2026-03-25,desktop,email,west,apparel,386,23,55,35,1895.59,0.394
2026-03-25,desktop,email,west,home,545,31,79,46,3028.79,0.434
2026-03-25,desktop,email,west,sports,588,33,98,59,2914.8,0.436
2026-03-25,desktop,email,east,electronics,488,27,76,47,2677.52,0.441
2026-03-25,desktop,email,east,apparel,540,28,80,50,2977.93,0.323
2026-03-25,desktop,email,east,home,454,24,66,37,2210.97,0.499
2026-03-25,desktop,email,east,sports,337,18,53,33,1616.16,0.508
2026-03-25,desktop,email,midwest,electronics,502,29,74,44,1937.47,0.465
2026-03-25,desktop,email,midwest,apparel,490,27,74,45,2455.96,0.37
2026-03-25,desktop,email,midwest,home,425,23,67,43,2059.53,0.47
2026-03-25,desktop,email,midwest,sports,370,22,58,34,1815.65,0.365
2026-03-25,desktop,email,south,electronics,434,26,63,35,1936.13,0.36
2026-03-25,desktop,email,south,apparel,501,29,74,41,2591.96,0.417
2026-03-25,desktop,email,south,home,580,31,88,52,2676.39,0.4
2026-03-25,desktop,email,south,sports,455,22,68,42,2150.58,0.396
2026-03-25,desktop,direct,west,electronics,603,33,86,47,3408.04,0.401
2026-03-25,desktop,direct,west,apparel,402,19,60,36,1416.16,0.367
2026-03-25,desktop,direct,west,home,456,26,65,37,2682.2,0.445
2026-03-25,desktop,direct,west,sports,514,27,79,46,1946.95,0.366
2026-03-25,desktop,direct,east,electronics,562,30,87,52,2748.41,0.407
2026-03-25,desktop,direct,east,apparel,461,24,65,36,1908.45,0.34
2026-03-25,desktop,direct,east,home,389,22,60,35,2619.62,0.338
2026-03-25,desktop,direct,east,sports,578,31,92,55,1764.41,0.425
2026-03-25,desktop,direct,midwest,electronics,526,25,88,53,2377.0,0.362
2026-03-25,desktop,direct,midwest,apparel,555,32,86,51,2291.08,0.409
2026-03-25,desktop,direct,midwest,home,459,25,67,41,1810.38,0.407
2026-03-25,desktop,direct,midwest,sports,549,29,87,53,2347.14,0.478
2026-03-25,desktop,direct,south,electronics,506,29,84,49,2745.56,0.388
2026-03-25,desktop,direct,south,apparel,417,22,59,33,2065.17,0.394
2026-03-25,desktop,direct,south,home,556,31,93,57,3153.11,0.44
2026-03-25,desktop,direct,south,sports,524,30,83,50,2642.54,0.447
2026-03-25,tablet,organic,west,electronics,446,17,54,35,1208.13,0.387
2026-03-25,tablet,organic,west,apparel,591,24,70,43,1953.34,0.436
2026-03-25,tablet,organic,west,home,520,20,60,38,1599.76,0.428
2026-03-25,tablet,organic,west,sports,516,20,61,35,2099.79,0.451
2026-03-25,tablet,organic,east,electronics,425,18,49,28,1828.23,0.445
2026-03-25,tablet,organic,east,apparel,358,14,41,21,1207.86,0.428
2026-03-25,tablet,organic,east,home,405,16,46,25,1580.69,0.462
2026-03-25,tablet,organic,east,sports,476,19,56,33,1064.69,0.444
2026-03-25,tablet,organic,midwest,electronics,434,17,53,31,1445.44,0.445
2026-03-25,tablet,organic,midwest,apparel,540,21,61,36,1870.69,0.434
2026-03-25,tablet,organic,midwest,home,706,27,85,54,2494.58,0.387
2026-03-25,tablet,organic,midwest,sports,633,23,70,44,1827.31,0.5
2026-03-25,tablet,organic,south,electronics,379,14,42,25,1143.38,0.395
2026-03-25,tablet,organic,south,apparel,613,27,68,37,1421.22,0.432
2026-03-25,tablet,organic,south,home,552,22,63,36,2086.14,0.504
2026-03-25,tablet,organic,south,sports,322,13,35,19,884.65,0.439
2026-03-25,tablet,paid_social,west,electronics,532,23,61,33,1872.83,0.351
2026-03-25,tablet,paid_social,west,apparel,403,17,46,28,1353.84,0.46
2026-03-25,tablet,paid_social,west,home,466,20,54,32,1763.63,0.419
2026-03-25,tablet,paid_social,west,sports,627,26,71,42,2538.84,0.455
2026-03-25,tablet,paid_social,east,electronics,478,18,52,30,1894.21,0.407
2026-03-25,tablet,paid_social,east,apparel,452,16,55,33,1551.04,0.468
2026-03-25,tablet,paid_social,east,home,486,20,59,35,1876.26,0.464
2026-03-25,tablet,paid_social,east,sports,551,22,63,39,2126.08,0.478
2026-03-25,tablet,paid_social,midwest,electronics,544,22,61,35,2127.61,0.391
2026-03-25,tablet,paid_social,midwest,apparel,498,21,60,36,1691.72,0.414
2026-03-25,tablet,paid_social,midwest,home,569,23,63,40,2017.65,0.391
2026-03-25,tablet,paid_social,midwest,sports,538,23,58,34,1869.89,0.443
2026-03-25,tablet,paid_social,south,electronics,550,21,58,36,1432.22,0.434
2026-03-25,tablet,paid_social,south,apparel,489,20,60,41,1209.97,0.469
2026-03-25,tablet,paid_social,south,home,487,21,58,37,1874.76,0.376
2026-03-25,tablet,paid_social,south,sports,574,23,65,38,2302.19,0.5
2026-03-25,tablet,paid_search,west,electronics,404,17,45,25,1482.66,0.378
2026-03-25,tablet,paid_search,west,apparel,373,14,40,23,911.56,0.4
2026-03-25,tablet,paid_search,west,home,442,18,52,31,1466.43,0.407
2026-03-25,tablet,paid_search,west,sports,433,17,51,27,1424.42,0.404
2026-03-25,tablet,paid_search,east,electronics,547,20,62,37,1128.58,0.366
2026-03-25,tablet,paid_search,east,apparel,492,20,56,34,1376.19,0.341
2026-03-25,tablet,paid_search,east,home,506,19,55,34,1668.89,0.392
2026-03-25,tablet,paid_search,east,sports,444,18,51,28,1004.09,0.514
2026-03-25,tablet,paid_search,midwest,electronics,402,16,49,29,1215.9,0.349
2026-03-25,tablet,paid_search,midwest,apparel,384,16,47,27,1226.63,0.455
2026-03-25,tablet,paid_search,midwest,home,445,18,51,29,1525.8,0.508
2026-03-25,tablet,paid_search,midwest,sports,548,23,60,37,2175.46,0.345
2026-03-25,tablet,paid_search,south,electronics,543,21,57,34,1954.8,0.428
2026-03-25,tablet,paid_search,south,apparel,491,19,63,35,1863.78,0.421
2026-03-25,tablet,paid_search,south,home,431,17,46,26,1433.03,0.342
2026-03-25,tablet,paid_search,south,sports,540,21,57,32,2470.43,0.321
2026-03-25,tablet,email,west,electronics,534,21,60,37,1959.77,0.386
2026-03-25,tablet,email,west,apparel,391,16,46,27,1466.07,0.398
2026-03-25,tablet,email,west,home,433,17,50,30,1574.84,0.382
2026-03-25,tablet,email,west,sports,626,25,71,39,2052.3,0.447
2026-03-25,tablet,email,east,electronics,561,24,66,40,1879.33,0.387
2026-03-25,tablet,email,east,apparel,577,24,62,38,2274.14,0.364
2026-03-25,tablet,email,east,home,543,21,54,32,1866.21,0.414
2026-03-25,tablet,email,east,sports,729,30,84,51,2351.41,0.466
2026-03-25,tablet,email,midwest,electronics,528,21,58,32,1627.06,0.434
2026-03-25,tablet,email,midwest,apparel,464,19,52,31,1336.61,0.43
2026-03-25,tablet,email,midwest,home,448,16,51,32,1009.94,0.426
2026-03-25,tablet,email,midwest,sports,563,25,63,36,1687.49,0.477
2026-03-25,tablet,email,south,electronics,430,17,44,27,1740.36,0.462
2026-03-25,tablet,email,south,apparel,371,15,39,23,1321.14,0.436
2026-03-25,tablet,email,south,home,542,22,56,34,1902.21,0.375
2026-03-25,tablet,email,south,sports,374,16,45,27,1197.69,0.294
2026-03-25,tablet,direct,west,electronics,561,23,63,39,2247.56,0.429
2026-03-25,tablet,direct,west,apparel,502,20,59,33,1827.79,0.374
2026-03-25,tablet,direct,west,home,606,25,67,40,1804.83,0.495
2026-03-25,tablet,direct,west,sports,629,26,77,46,2507.77,0.481
2026-03-25,tablet,direct,east,electronics,499,20,59,36,1473.36,0.311
2026-03-25,tablet,direct,east,apparel,485,17,52,29,1300.0,0.461
2026-03-25,tablet,direct,east,home,583,24,69,42,1141.14,0.421
2026-03-25,tablet,direct,east,sports,356,14,36,21,1305.03,0.364
2026-03-25,tablet,direct,midwest,electronics,576,24,67,41,1910.69,0.428
2026-03-25,tablet,direct,midwest,apparel,500,20,55,30,1598.94,0.4
2026-03-25,tablet,direct,midwest,home,441,18,47,27,1844.91,0.465
2026-03-25,tablet,direct,midwest,sports,597,23,71,40,1859.82,0.411
2026-03-25,tablet,direct,south,electronics,453,18,50,28,1761.23,0.411
2026-03-25,tablet,direct,south,apparel,516,21,59,35,1688.79,0.491
2026-03-25,tablet,direct,south,home,560,22,62,36,2007.82,0.495
2026-03-25,tablet,direct,south,sports,390,16,47,26,1316.52,0.367
2026-03-26,mobile,organic,west,electronics,534,16,47,27,1532.84,0.431
2026-03-26,mobile,organic,west,apparel,518,16,47,27,1768.19,0.358
2026-03-26,mobile,organic,west,home,361,10,28,17,932.71,0.48
2026-03-26,mobile,organic,west,sports,415,13,37,22,1227.0,0.382
2026-03-26,mobile,organic,east,electronics,706,24,61,34,2008.35,0.429
2026-03-26,mobile,organic,east,apparel,585,17,53,29,1556.27,0.415
2026-03-26,mobile,organic,east,home,654,19,62,34,1236.75,0.336
2026-03-26,mobile,organic,east,sports,520,15,43,26,1376.65,0.422
2026-03-26,mobile,organic,midwest,electronics,487,17,43,26,1481.45,0.365
2026-03-26,mobile,organic,midwest,apparel,543,16,48,29,894.06,0.34
2026-03-26,mobile,organic,midwest,home,572,17,49,29,1346.65,0.441
2026-03-26,mobile,organic,midwest,sports,495,15,42,25,1523.65,0.392
2026-03-26,mobile,organic,south,electronics,573,18,53,32,1520.98,0.437
2026-03-26,mobile,organic,south,apparel,597,19,54,31,2062.7,0.452
2026-03-26,mobile,organic,south,home,506,16,47,27,932.11,0.424
2026-03-26,mobile,organic,south,sports,595,20,53,31,1855.86,0.407
2026-03-26,mobile,paid_social,west,electronics,541,17,50,31,1651.61,0.41
2026-03-26,mobile,paid_social,west,apparel,654,21,59,34,1754.42,0.426
2026-03-26,mobile,paid_social,west,home,436,13,38,22,761.27,0.413
2026-03-26,mobile,paid_social,west,sports,469,14,44,29,1332.46,0.358
2026-03-26,mobile,paid_social,east,electronics,472,15,43,27,1253.1,0.402
2026-03-26,mobile,paid_social,east,apparel,640,20,54,34,1251.17,0.245
2026-03-26,mobile,paid_social,east,home,561,18,51,28,1514.11,0.406
2026-03-26,mobile,paid_social,east,sports,457,15,38,23,1543.66,0.439
2026-03-26,mobile,paid_social,midwest,electronics,599,19,54,32,1789.83,0.401
2026-03-26,mobile,paid_social,midwest,apparel,395,13,37,22,998.07,0.342
2026-03-26,mobile,paid_social,midwest,home,506,15,41,24,1103.15,0.437
2026-03-26,mobile,paid_social,midwest,sports,487,15,39,22,1091.37,0.359
2026-03-26,mobile,paid_social,south,electronics,473,14,42,25,1016.5,0.441
2026-03-26,mobile,paid_social,south,apparel,391,11,34,21,1078.12,0.501
2026-03-26,mobile,paid_social,south,home,469,14,39,21,1238.0,0.381
2026-03-26,mobile,paid_social,south,sports,598,17,54,30,1235.79,0.447
2026-03-26,mobile,paid_search,west,electronics,445,13,38,24,984.59,0.423
2026-03-26,mobile,paid_search,west,apparel,483,15,41,24,1363.64,0.377
2026-03-26,mobile,paid_search,west,home,587,19,54,32,762.68,0.441
2026-03-26,mobile,paid_search,west,sports,468,14,37,22,885.8,0.426
2026-03-26,mobile,paid_search,east,electronics,572,17,54,31,1598.11,0.355
2026-03-26,mobile,paid_search,east,apparel,582,19,53,31,1215.43,0.4
2026-03-26,mobile,paid_search,east,home,588,18,48,27,1868.35,0.444
2026-03-26,mobile,paid_search,east,sports,401,11,34,18,909.29,0.543
2026-03-26,mobile,paid_search,midwest,electronics,372,11,35,21,910.46,0.413
2026-03-26,mobile,paid_search,midwest,apparel,407,12,36,22,908.37,0.411
2026-03-26,mobile,paid_search,midwest,home,424,13,39,24,876.81,0.427
2026-03-26,mobile,paid_search,midwest,sports,445,14,39,21,1143.84,0.443
2026-03-26,mobile,paid_search,south,electronics,519,16,45,25,1265.26,0.377
2026-03-26,mobile,paid_search,south,apparel,577,17,52,31,1686.15,0.474
2026-03-26,mobile,paid_search,south,home,555,18,47,26,1301.66,0.458
2026-03-26,mobile,paid_search,south,sports,505,16,47,27,1367.7,0.419
2026-03-26,mobile,email,west,electronics,473,14,44,26,1192.76,0.38
2026-03-26,mobile,email,west,apparel,554,16,50,30,1261.0,0.436
2026-03-26,mobile,email,west,home,514,16,46,27,1391.18,0.423
2026-03-26,mobile,email,west,sports,411,13,37,22,1290.98,0.451
2026-03-26,mobile,email,east,electronics,430,13,37,22,1104.42,0.451
2026-03-26,mobile,email,east,apparel,514,17,46,26,1325.84,0.45
2026-03-26,mobile,email,east,home,370,11,33,20,1150.66,0.409
2026-03-26,mobile,email,east,sports,584,18,48,28,1362.89,0.466
2026-03-26,mobile,email,midwest,electronics,497,14,41,24,681.75,0.394
2026-03-26,mobile,email,midwest,apparel,518,15,48,30,1046.24,0.405
2026-03-26,mobile,email,midwest,home,579,18,48,28,1299.71,0.475
2026-03-26,mobile,email,midwest,sports,548,17,49,27,1252.79,0.498
2026-03-26,mobile,email,south,electronics,504,16,45,28,880.28,0.411
2026-03-26,mobile,email,south,apparel,631,21,60,35,1615.81,0.369
2026-03-26,mobile,email,south,home,412,13,37,22,1204.1,0.427
2026-03-26,mobile,email,south,sports,576,19,48,29,1139.37,0.427
2026-03-26,mobile,direct,west,electronics,548,16,48,28,1416.14,0.406
2026-03-26,mobile,direct,west,apparel,406,12,33,19,940.55,0.413
2026-03-26,mobile,direct,west,home,455,13,40,25,1350.98,0.542
2026-03-26,mobile,direct,west,sports,635,19,55,32,1590.62,0.423
2026-03-26,mobile,direct,east,electronics,692,20,59,38,1515.21,0.44
2026-03-26,mobile,direct,east,apparel,582,19,52,32,1360.48,0.395
2026-03-26,mobile,direct,east,home,542,15,52,31,1309.43,0.338
2026-03-26,mobile,direct,east,sports,397,12,37,19,1161.91,0.402
2026-03-26,mobile,direct,midwest,electronics,482,15,43,24,1415.6,0.304
2026-03-26,mobile,direct,midwest,apparel,463,14,40,21,1349.19,0.358
2026-03-26,mobile,direct,midwest,home,494,15,44,27,1263.02,0.441
2026-03-26,mobile,direct,midwest,sports,495,16,47,28,1547.64,0.493
2026-03-26,mobile,direct,south,electronics,608,19,57,34,1933.41,0.448
2026-03-26,mobile,direct,south,apparel,522,17,47,28,1404.5,0.407
2026-03-26,mobile,direct,south,home,641,21,55,32,2117.72,0.383
2026-03-26,mobile,direct,south,sports,381,11,31,17,740.16,0.489
2026-03-26,desktop,organic,west,electronics,496,26,70,41,1532.44,0.402
2026-03-26,desktop,organic,west,apparel,665,37,101,62,2855.54,0.38
2026-03-26,desktop,organic,west,home,636,32,96,58,2270.61,0.453
2026-03-26,desktop,organic,west,sports,475,26,75,44,2877.16,0.387
2026-03-26,desktop,organic,east,electronics,607,35,101,61,2560.99,0.524
2026-03-26,desktop,organic,east,apparel,473,24,72,41,2229.41,0.39
2026-03-26,desktop,organic,east,home,477,27,75,45,2364.2,0.421
2026-03-26,desktop,organic,east,sports,465,25,73,43,2282.41,0.378
2026-03-26,desktop,organic,midwest,electronics,451,23,67,42,2205.48,0.366
2026-03-26,desktop,organic,midwest,apparel,534,28,79,43,2788.21,0.352
2026-03-26,desktop,organic,midwest,home,495,25,79,46,2074.58,0.415
2026-03-26,desktop,organic,midwest,sports,524,28,80,46,1718.61,0.364
2026-03-26,desktop,organic,south,electronics,557,30,82,45,1776.16,0.385
2026-03-26,desktop,organic,south,apparel,571,30,89,51,2837.49,0.402
2026-03-26,desktop,organic,south,home,401,21,67,43,1938.26,0.413
2026-03-26,desktop,organic,south,sports,524,29,80,49,2555.58,0.404
2026-03-26,desktop,paid_social,west,electronics,404,21,64,38,1879.59,0.406
2026-03-26,desktop,paid_social,west,apparel,415,22,60,34,2267.86,0.399
2026-03-26,desktop,paid_social,west,home,440,26,70,41,2376.78,0.408
2026-03-26,desktop,paid_social,west,sports,444,24,67,40,2407.69,0.466
2026-03-26,desktop,paid_social,east,electronics,455,25,66,40,2180.69,0.439
2026-03-26,desktop,paid_social,east,apparel,476,28,70,44,1946.69,0.445
2026-03-26,desktop,paid_social,east,home,546,30,82,49,2670.15,0.509
2026-03-26,desktop,paid_social,east,sports,430,22,67,39,1836.99,0.474
2026-03-26,desktop,paid_social,midwest,electronics,274,14,38,21,1694.97,0.45
2026-03-26,desktop,paid_social,midwest,apparel,576,31,92,50,3117.81,0.379
2026-03-26,desktop,paid_social,midwest,home,457,25,71,42,1613.84,0.425
2026-03-26,desktop,paid_social,midwest,sports,576,30,94,53,2552.95,0.497
2026-03-26,desktop,paid_social,south,electronics,445,25,75,45,1927.37,0.381
2026-03-26,desktop,paid_social,south,apparel,604,35,99,59,3519.85,0.418
2026-03-26,desktop,paid_social,south,home,429,24,71,40,1665.8,0.422
2026-03-26,desktop,paid_social,south,sports,576,29,89,51,2769.86,0.38
2026-03-26,desktop,paid_search,west,electronics,561,30,82,49,1677.91,0.392
2026-03-26,desktop,paid_search,west,apparel,526,26,70,37,2727.58,0.416
2026-03-26,desktop,paid_search,west,home,457,26,68,41,2220.04,0.396
2026-03-26,desktop,paid_search,west,sports,523,29,79,46,2316.01,0.305
2026-03-26,desktop,paid_search,east,electronics,522,26,82,48,2251.0,0.455
2026-03-26,desktop,paid_search,east,apparel,425,23,66,39,1634.78,0.45
2026-03-26,desktop,paid_search,east,home,556,30,81,47,2522.85,0.454
2026-03-26,desktop,paid_search,east,sports,373,19,56,33,1244.12,0.409
